symbol,gene_id,diseaseid,score,evidencecount,name,parents,therapeuticareas
SLC5A1,ENSG00000100170,EFO_0004541,0.28086862533570006,2,HbA1c measurement,"[EFO_0004468, EFO_0004509, EFO_0004555]",[EFO_0001444]
SLC5A1,ENSG00000100170,MONDO_0011731,0.7933588381051481,353,glucose-galactose malabsorption,"[MONDO_0015178, MONDO_0019226]","[OTAR_0000018, OTAR_0000020, EFO_0010282]"
SLC5A1,ENSG00000100170,HP_0001952,0.3709163991647407,7,Glucose intolerance,[HP_0011014],[EFO_0000651]
SLC5A1,ENSG00000100170,MONDO_0005147,0.3670637797046027,28,type 1 diabetes mellitus,"[MONDO_0000569, MONDO_0000588, EFO_0000400]","[OTAR_0000020, EFO_0001379, EFO_0000540, EFO_0009605, EFO_0010282]"
SLC5A1,ENSG00000100170,MONDO_0005148,0.4671325390409865,96,type 2 diabetes mellitus,[EFO_0000400],"[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC5A1,ENSG00000100170,EFO_0004307,0.2632331337338772,2,glucose tolerance test,[EFO_0004468],[EFO_0001444]
SLC5A1,ENSG00000100170,EFO_0000400,0.4112269229326278,147,diabetes mellitus,"[EFO_0009406, MONDO_0001933]","[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC5A1,ENSG00000100170,EFO_0007629,0.2021244246230988,1,hemoglobin A1 measurement,[EFO_0004509],[EFO_0001444]
SLC5A1,ENSG00000100170,EFO_0004531,0.2641055298805391,2,urate measurement,[EFO_0001444],[EFO_0001444]
SLC5A10,ENSG00000154025,EFO_0008009,0.2450642695416011,2,"1,5 anhydroglucitol measurement",[EFO_0001444],[EFO_0001444]
SLC5A11,ENSG00000158865,EFO_0004995,0.22598525637495376,12,lean body mass,[EFO_0004302],[EFO_0001444]
SLC5A11,ENSG00000158865,EFO_0004980,0.23476417319927625,4,appendicular lean mass,"[EFO_0004516, EFO_0004302]",[EFO_0001444]
SLC5A11,ENSG00000158865,EFO_0006335,0.26855215903955393,8,systolic blood pressure,[EFO_0004325],[EFO_0001444]
SLC5A11,ENSG00000158865,EFO_0005670,0.22291227207213346,2,smoking initiation,[GO_0007610],[GO_0008150]
SLC5A11,ENSG00000158865,EFO_0004340,0.22883259777932663,7,body mass index,[EFO_0004324],[EFO_0001444]
SLC5A11,ENSG00000158865,EFO_0009458,0.24223545763920576,2,alcohol use disorder measurement,[EFO_0006848],[EFO_0001444]
SLC5A11,ENSG00000158865,EFO_0007878,0.3120783927039458,7,alcohol consumption measurement,[EFO_0001444],[EFO_0001444]
SLC5A11,ENSG00000158865,EFO_0007800,0.2005107343486873,6,body fat percentage,[EFO_0005106],[EFO_0001444]
SLC5A12,ENSG00000148942,NA,NA,NA,NA,NA,NA
SLC5A2,ENSG00000140675,HP_0001919,0.4750861992015508,140,Acute kidney injury,[HP_0000083],[EFO_0000651]
SLC5A2,ENSG00000140675,HP_0001653,0.4625291881379043,3,Mitral regurgitation,[HP_0031481],[EFO_0000651]
SLC5A2,ENSG00000140675,HP_0031273,0.25870589827929125,1,Shock,[HP_0011025],[EFO_0000651]
SLC5A2,ENSG00000140675,HP_0012664,0.332583371314702,7,Reduced left ventricular ejection fraction,[HP_0011025],[EFO_0000651]
SLC5A2,ENSG00000140675,EFO_1001482,0.25870589827929125,1,cardiotoxicity,"[EFO_0011061, EFO_0003777]","[OTAR_0000009, EFO_0000319]"
SLC5A2,ENSG00000140675,MONDO_0009297,0.688041910978719,103,familial renal glucosuria,"[MONDO_0019226, MONDO_0100191, EFO_1000647]","[OTAR_0000018, OTAR_0000020, EFO_0009690]"
SLC5A2,ENSG00000140675,HP_0000093,0.3695798546847018,1,Proteinuria,[HP_0003110],[EFO_0000651]
SLC5A2,ENSG00000140675,EFO_0000266,0.3695798546847018,1,aortic stenosis,[EFO_0009531],[EFO_0000319]
SLC5A2,ENSG00000140675,EFO_0000373,0.389794242936465,60,congestive heart failure,[EFO_0003144],[EFO_0000319]
SLC5A2,ENSG00000140675,EFO_0000195,0.29143374222191337,14,metabolic syndrome,[EFO_0000589],[OTAR_0000020]
SLC5A2,ENSG00000140675,EFO_0000275,0.527628821231069,116,atrial fibrillation,"[EFO_0004269, MONDO_0007263]",[EFO_0000319]
SLC5A2,ENSG00000140675,Orphanet_79161,0.5708713237127758,12,Disorder of carbohydrate metabolism,[MONDO_0019052],"[OTAR_0000018, OTAR_0000020]"
SLC5A2,ENSG00000140675,Orphanet_69076,0.712853837013881,138,Renal glucosuria,"[Orphanet_98056, Orphanet_79161]","[OTAR_0000018, OTAR_0000020, EFO_0009690]"
SLC5A2,ENSG00000140675,HP_0003074,0.384015128609912,484,Hyperglycemia,[HP_0011015],[EFO_0000651]
SLC5A2,ENSG00000140675,EFO_0001073,0.4957866374164261,209,obesity,[MONDO_0003916],[OTAR_0000020]
SLC5A2,ENSG00000140675,EFO_0000660,0.5406442910978032,25,polycystic ovary syndrome,"[EFO_0001379, EFO_0005771, EFO_0000508]","[OTAR_0000017, OTAR_0000018, EFO_0001379]"
SLC5A2,ENSG00000140675,EFO_0003770,0.2657065669844475,29,diabetic retinopathy,"[EFO_0000589, MONDO_0002311, EFO_0009486]","[EFO_0000618, OTAR_0000020, MONDO_0024458, EFO_0000319]"
SLC5A2,ENSG00000140675,EFO_0001645,0.4542803264657984,41,coronary artery disease,"[MONDO_0000473, EFO_0003777]",[EFO_0000319]
SLC5A2,ENSG00000140675,EFO_0004997,0.3888159728156868,6,type 2 diabetes nephropathy,[EFO_0000401],"[OTAR_0000020, EFO_0009690]"
SLC5A2,ENSG00000140675,EFO_0000612,0.5178638271914916,173,myocardial infarction,[MONDO_0024643],[EFO_0000319]
SLC5A2,ENSG00000140675,EFO_1000728,0.3695798546847018,1,lipomatosis,"[MONDO_0044983, EFO_0000701]","[OTAR_0000006, MONDO_0045024, EFO_0010285]"
SLC5A2,ENSG00000140675,EFO_1000647,0.3695798546847018,1,renal tubular transport disease,[EFO_0003086],[EFO_0009690]
SLC5A2,ENSG00000140675,EFO_0004236,0.3722932093070938,9,focal segmental glomerulosclerosis,[MONDO_0000490],[EFO_0009690]
SLC5A2,ENSG00000140675,EFO_0000407,0.32439101786919106,6,dilated cardiomyopathy,[MONDO_0000591],"[OTAR_0000006, EFO_0000319]"
SLC5A2,ENSG00000140675,EFO_0008583,0.2784365966254422,48,acute myocardial infarction,[EFO_0000612],[EFO_0000319]
SLC5A2,ENSG00000140675,EFO_0000537,0.4741485864456861,174,hypertension,[MONDO_0000473],[EFO_0000319]
SLC5A2,ENSG00000140675,EFO_0003144,0.6207042272809681,1590,heart failure,[EFO_0003777],[EFO_0000319]
SLC5A2,ENSG00000140675,EFO_1001984,0.37176976931531475,6,cardiac amyloidosis,[EFO_1001875],[OTAR_0000020]
SLC5A2,ENSG00000140675,HP_0001397,0.266162267892399,55,Hepatic steatosis,"[HP_0001392, HP_0001939]",[EFO_0000651]
SLC5A2,ENSG00000140675,EFO_0000319,0.38917759361795656,533,cardiovascular disease,[],[EFO_0000319]
SLC5A2,ENSG00000140675,EFO_0003095,0.5622269965090796,253,non-alcoholic fatty liver disease,[MONDO_0004790],"[EFO_0001379, EFO_0010282]"
SLC5A2,ENSG00000140675,HP_0001943,0.29690263150639007,448,Hypoglycemia,[HP_0011015],[EFO_0000651]
SLC5A2,ENSG00000140675,MONDO_0005147,0.5748224732668282,262,type 1 diabetes mellitus,"[MONDO_0000569, MONDO_0000588, EFO_0000400]","[OTAR_0000020, EFO_0001379, EFO_0000540, EFO_0009605, EFO_0010282]"
SLC5A2,ENSG00000140675,EFO_0005761,0.37300873444760985,4,lupus nephritis,"[MONDO_0002462, EFO_1002003]","[EFO_0000540, EFO_0009690]"
SLC5A2,ENSG00000140675,EFO_1002048,0.43849643512746705,51,kidney failure,[EFO_0003086],[EFO_0009690]
SLC5A2,ENSG00000140675,MONDO_0005148,0.6239186207318483,3349,type 2 diabetes mellitus,[EFO_0000400],"[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC5A2,ENSG00000140675,EFO_0002614,0.3584680355796959,223,insulin resistance,[HP_0001939],[EFO_0000651]
SLC5A2,ENSG00000140675,EFO_0004593,0.2664568091205954,5,gestational diabetes,"[EFO_0000400, EFO_0009682]","[EFO_0001379, OTAR_0000014, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC5A2,ENSG00000140675,EFO_0000401,0.38211255771293756,493,diabetic nephropathy,"[EFO_0000589, EFO_0003884]","[OTAR_0000020, EFO_0009690]"
SLC5A2,ENSG00000140675,EFO_0000400,0.6248422996685433,2141,diabetes mellitus,"[EFO_0009406, MONDO_0001933]","[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC5A2,ENSG00000140675,EFO_0004194,0.5424123875576891,15,IGA glomerulonephritis,"[EFO_0004128, MONDO_0002462]","[OTAR_0000018, EFO_0009690]"
SLC5A2,ENSG00000140675,EFO_0003884,0.5976385732169802,1009,chronic kidney disease,[EFO_0003086],[EFO_0009690]
SLC5A2,ENSG00000140675,EFO_0003877,0.3711030883218918,5,sleep apnea,"[EFO_0000684, MONDO_0003406]","[MONDO_0002025, EFO_0000618, OTAR_0000010]"
SLC5A2,ENSG00000140675,EFO_1001249,0.3004948651898279,99,non-alcoholic steatohepatitis,[EFO_0003095],"[EFO_0001379, EFO_0010282]"
SLC5A2,ENSG00000140675,EFO_1001207,0.37022661943040003,3,systolic heart failure,[EFO_0000373],[EFO_0000319]
SLC5A2,ENSG00000140675,EFO_1001121,0.3931021943842976,15,prediabetes syndrome,"[EFO_0009406, EFO_0000400]","[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC5A2,ENSG00000140675,MONDO_0004790,0.37239208669908763,14,fatty liver disease,[EFO_0001421],"[EFO_0001379, EFO_0010282]"
SLC5A2,ENSG00000140675,MONDO_0100096,0.29228504335804917,85,COVID-19,[MONDO_0020753],[EFO_0005741]
SLC5A2,ENSG00000140675,EFO_0009658,0.3695798546847018,1,adverse effect,[EFO_0009518],[OTAR_0000009]
SLC5A2,ENSG00000140675,EFO_0004531,0.47867748876687505,9,urate measurement,[EFO_0001444],[EFO_0001444]
SLC5A3,ENSG00000198743,MONDO_0021661,0.2310823169747046,2,coronary atherosclerosis,"[EFO_0003914, EFO_0001645]",[EFO_0000319]
SLC5A3,ENSG00000198743,EFO_0010820,0.2148452277511571,2,spontaneous coronary artery dissection,[EFO_0001645],[EFO_0000319]
SLC5A3,ENSG00000198743,EFO_0001645,0.2976562908195961,13,coronary artery disease,"[MONDO_0000473, EFO_0003777]",[EFO_0000319]
SLC5A3,ENSG00000198743,EFO_0006336,0.24491176706805384,3,diastolic blood pressure,[EFO_0004325],[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0000612,0.2838564920818576,12,myocardial infarction,[MONDO_0024643],[EFO_0000319]
SLC5A3,ENSG00000198743,EFO_1001375,0.2528121427327114,3,Myocardial Ischemia,"[MONDO_0005053, EFO_0001645, MONDO_0024643]",[EFO_0000319]
SLC5A3,ENSG00000198743,EFO_0004348,0.23573995338693304,8,hematocrit,[EFO_0004503],[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0004343,0.2639655134744947,4,waist-hip ratio,[EFO_0007861],[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0000319,0.23895022206505118,2,cardiovascular disease,[],[EFO_0000319]
SLC5A3,ENSG00000198743,EFO_0005772,0.48900365374785354,3,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC5A3,ENSG00000198743,EFO_0005763,0.2670838632538359,5,pulse pressure measurement,[EFO_0005278],[EFO_0001444]
SLC5A3,ENSG00000198743,GO_0007568,0.24325951852778688,1,aging,[GO_0032502],[GO_0008150]
SLC5A3,ENSG00000198743,EFO_0004518,0.3226698874505143,5,creatinine measurement,"[EFO_0004742, EFO_0004725]",[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0004509,0.307678776795118,10,hemoglobin measurement,"[EFO_0004747, EFO_0004503]",[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0003913,0.2809179847582608,7,angina pectoris,[HP_0001626],[EFO_0000651]
SLC5A3,ENSG00000198743,EFO_0004617,0.36288831748051553,6,cystatin C measurement,"[EFO_0004747, EFO_0004742]",[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0007789,0.24611321197248048,3,BMI-adjusted waist circumference,[EFO_0004342],[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0007788,0.30354264413111665,6,BMI-adjusted waist-hip ratio,[EFO_0004343],[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0009270,0.29396259704308586,5,heel bone mineral density,[EFO_0003923],[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0004309,0.3006638815489853,6,platelet count,"[EFO_0004586, EFO_0005036]",[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0004305,0.3201123926587367,7,erythrocyte count,"[EFO_0004586, EFO_0004306]",[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0007985,0.24064373986150608,2,platelet crit,[EFO_0005036],[EFO_0001444]
SLC5A3,ENSG00000198743,EFO_0007978,0.20808744401762128,2,red blood cell density measurement,[EFO_0005047],[EFO_0001444]
SLC5A3,ENSG00000198743,MONDO_0005277,0.2133743179859771,2,migraine disorder,"[MONDO_0017181, EFO_0005774, MONDO_0043218]","[EFO_0000618, EFO_0000319]"
SLC5A4,ENSG00000100191,NA,NA,NA,NA,NA,NA
SLC5A5,ENSG00000105641,MONDO_0010132,0.6290323850295475,109,familial thyroid dyshormonogenesis,"[MONDO_0016409, EFO_0000589]","[EFO_0001379, OTAR_0000020]"
SLC5A5,ENSG00000105641,MONDO_0018612,0.45611750695746367,40,congenital hypothyroidism,[EFO_0004705],[EFO_0001379]
SLC5A6,ENSG00000138074,MONDO_0033546,0.7261204229810214,18,"neurodegeneration, infantile-onset, biotin-responsive",[EFO_0000508],[OTAR_0000018]
SLC5A7,ENSG00000115665,Orphanet_98914,0.7478537169235311,352,Presynaptic congenital myasthenic syndromes,[Orphanet_590],"[OTAR_0000006, OTAR_0000018, MONDO_0024458]"
SLC5A7,ENSG00000115665,MONDO_0015358,0.3695798546847018,1,hereditary motor and sensory neuropathy,[MONDO_0020127],"[OTAR_0000018, EFO_0000618]"
SLC5A7,ENSG00000115665,MONDO_0015355,0.5607071704524746,342,distal hereditary motor neuropathy type 7,[MONDO_0015362],"[OTAR_0000018, EFO_0000618]"
SLC5A7,ENSG00000115665,Orphanet_590,0.6695264682173598,353,Congenital myasthenic syndromes,"[Orphanet_98495, Orphanet_98690, Orphanet_98577]","[OTAR_0000006, OTAR_0000018, MONDO_0024458]"
SLC5A7,ENSG00000115665,MONDO_0018993,0.26609749537298527,1,Charcot-Marie-Tooth disease type 2,[MONDO_0015626],"[OTAR_0000018, EFO_0000618]"
SLC5A8,ENSG00000256870,EFO_0007789,0.2930516616727697,1,BMI-adjusted waist circumference,[EFO_0004342],[EFO_0001444]
SLC5A8,ENSG00000256870,EFO_0007788,0.2930516616727697,1,BMI-adjusted waist-hip ratio,[EFO_0004343],[EFO_0001444]
SLC5A8,ENSG00000256870,EFO_0006797,0.28947451309920236,1,neurofibrillary tangles measurement,[EFO_0004464],[EFO_0001444]
SLC5A9,ENSG00000117834,EFO_0004761,0.2810513862457576,1,uric acid measurement,"[EFO_0004742, EFO_0004298]",[EFO_0001444]
SLC5A9,ENSG00000117834,EFO_0004531,0.38865777970467963,3,urate measurement,[EFO_0001444],[EFO_0001444]
SLC50A1,ENSG00000169241,EFO_0004736,0.22063077862502023,2,aspartate aminotransferase measurement,"[EFO_0004747, EFO_0004582]",[EFO_0001444]
SLC50A1,ENSG00000169241,EFO_0004735,0.25503299964865195,4,serum alanine aminotransferase measurement,"[EFO_0004582, EFO_0004747]",[EFO_0001444]
SLC51A,ENSG00000163959,MONDO_0012160,0.5280246885398888,8,spondylometaphyseal dysplasia-cone-rod dystrophy syndrome,[MONDO_0016763],"[OTAR_0000006, OTAR_0000018]"
SLC51A,ENSG00000163959,EFO_0004908,0.41072731686449765,5,testosterone measurement,"[EFO_0004529, EFO_0011008]",[EFO_0001444]
SLC51A,ENSG00000163959,EFO_0005664,0.22264763883430608,1,blood metabolite measurement,[EFO_0004725],[EFO_0001444]
SLC51A,ENSG00000163959,EFO_0005653,0.4180069952807737,8,serum metabolite measurement,[EFO_0004725],[EFO_0001444]
SLC51A,ENSG00000163959,Orphanet_85167,0.5280246885398888,8,Spondylometaphyseal dysplasia - cone-rod dystrophy,[Orphanet_364526],"[OTAR_0000006, OTAR_0000018]"
SLC51A,ENSG00000163959,EFO_0004526,0.20292488807541872,23,mean corpuscular volume,[EFO_0004306],[EFO_0001444]
SLC51A,ENSG00000163959,EFO_0004528,0.23038912580170157,18,mean corpuscular hemoglobin concentration,"[EFO_0004509, EFO_0004306]",[EFO_0001444]
SLC51A,ENSG00000163959,EFO_0004527,0.20697235064250832,13,mean corpuscular hemoglobin,[EFO_0004306],[EFO_0001444]
TMEM184A,ENSG00000164855,EFO_0004339,0.3131228964060013,3,body height,[EFO_0004324],[EFO_0001444]
TMEM184A,ENSG00000164855,EFO_0005772,0.409834195972199,3,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
TMEM184B,ENSG00000198792,EFO_0005941,0.31805550306597813,2,mammographic density measurement,[EFO_0001444],[EFO_0001444]
TMEM184B,ENSG00000198792,EFO_0006503,0.2536892594410581,1,dense area measurement,[EFO_0005941],[EFO_0001444]
TMEM184B,ENSG00000198792,EFO_0006502,0.2546331882057136,1,mammographic density percentage,[EFO_0005941],[EFO_0001444]
TMEM184B,ENSG00000198792,EFO_0005772,0.35475246839158125,1,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
TMEM184B,ENSG00000198792,EFO_0007789,0.3085050477062175,2,BMI-adjusted waist circumference,[EFO_0004342],[EFO_0001444]
TMEM184C,ENSG00000164168,HP_0012759,0.5218092547905743,11,Neurodevelopmental abnormality,[HP_0012638],[EFO_0000651]
TMEM184C,ENSG00000164168,EFO_0010750,0.2465754510003281,1,PHF-tau measurement,"[EFO_0006514, EFO_0004464]",[EFO_0001444]
TMEM184C,ENSG00000164168,EFO_0000537,0.23865675711482212,3,hypertension,[MONDO_0000473],[EFO_0000319]
SLC52A1,ENSG00000132517,MONDO_0004573,0.42063421528080924,135,ariboflavinosis,[EFO_1001067],[OTAR_0000020]
SLC52A1,ENSG00000132517,MONDO_0014013,0.4607428855069282,5,maternal riboflavin deficiency,"[MONDO_0017760, MONDO_0004573]","[OTAR_0000018, OTAR_0000020]"
SLC52A1,ENSG00000132517,EFO_0004339,0.22790369743858588,2,body height,[EFO_0004324],[EFO_0001444]
SLC52A2,ENSG00000185803,HP_0000407,0.26609749537298527,1,Sensorineural hearing impairment,[HP_0000364],[EFO_0000651]
SLC52A2,ENSG00000185803,EFO_0000508,0.519071881683201,133,genetic disorder,[OTAR_0000018],[OTAR_0000018]
SLC52A2,ENSG00000185803,MONDO_0008891,0.7833656193463531,426,riboflavin transporter deficiency,[MONDO_0024257],"[OTAR_0000018, EFO_0000618]"
SLC52A2,ENSG00000185803,EFO_1001176,0.26609749537298527,1,sensorineural hearing loss,[EFO_0004238],"[MONDO_0002025, EFO_0000618]"
SLC52A3,ENSG00000101276,MONDO_0018894,0.4619748183558772,2,distal hereditary motor neuropathy,"[MONDO_0024257, MONDO_0020127]","[OTAR_0000018, EFO_0000618]"
SLC52A3,ENSG00000101276,EFO_0008538,0.20112897078538536,1,helping behavior measurement,[EFO_0001444],[EFO_0001444]
SLC52A3,ENSG00000101276,EFO_0000508,0.5213991328401484,86,genetic disorder,[OTAR_0000018],[OTAR_0000018]
SLC52A3,ENSG00000101276,EFO_0003783,0.6602149921072832,28,progressive bulbar palsy,"[EFO_1000631, EFO_0005774, MONDO_0008891, EFO_0009489]","[OTAR_0000018, EFO_0000618]"
SLC52A3,ENSG00000101276,EFO_0001663,0.24664636130822604,1,prostate carcinoma,"[MONDO_0008315, EFO_0000313]","[OTAR_0000017, MONDO_0045024]"
SLC52A3,ENSG00000101276,MONDO_0015307,0.26702144500969704,2,Madras motor neuron disease,[EFO_0003782],[EFO_0000618]
SLC52A3,ENSG00000101276,EFO_0004339,0.28114892922288465,1,body height,[EFO_0004324],[EFO_0001444]
SLC52A3,ENSG00000101276,MONDO_0008891,0.7736193887163479,395,riboflavin transporter deficiency,[MONDO_0024257],"[OTAR_0000018, EFO_0000618]"
XPR1,ENSG00000143324,MONDO_0014628,0.6827217857269272,10,"basal ganglia calcification, idiopathic, 6",[MONDO_0008947],"[MONDO_0002025, OTAR_0000018, EFO_0000618]"
XPR1,ENSG00000143324,EFO_0006335,0.22744826557756204,2,systolic blood pressure,[EFO_0004325],[EFO_0001444]
XPR1,ENSG00000143324,MONDO_0008947,0.579106364827063,42,bilateral striopallidodentate calcinosis,"[MONDO_0015547, EFO_0009533]","[MONDO_0002025, OTAR_0000018, EFO_0000618]"
XPR1,ENSG00000143324,EFO_0004747,0.265868825955711,3,protein measurement,[EFO_0001444],[EFO_0001444]
XPR1,ENSG00000143324,HP_0002135,0.4841602959327702,9,Basal ganglia calcification,"[HP_0002514, HP_0002134]",[EFO_0000651]
MPC1,ENSG00000060762,MONDO_0013877,0.698370161325835,14,mitochondrial pyruvate carrier deficiency,"[MONDO_0004069, EFO_1000017, MONDO_0016789]","[OTAR_0000018, OTAR_0000020]"
MPC2,ENSG00000143158,EFO_0004696,0.28374090247774814,3,sex hormone-binding globulin measurement,"[EFO_0011008, EFO_0004555]",[EFO_0001444]
MPC1L,ENSG00000238205,NA,NA,NA,NA,NA,NA
LETM1,ENSG00000168924,NA,NA,NA,NA,NA,NA
LETM2,ENSG00000165046,MONDO_0002561,0.2291355878968861,1,lysosomal storage disease,[MONDO_0019052],"[OTAR_0000018, OTAR_0000020]"
LETM2,ENSG00000165046,EFO_0004980,0.2646098045173695,3,appendicular lean mass,"[EFO_0004516, EFO_0004302]",[EFO_0001444]
LETM2,ENSG00000165046,EFO_0005772,0.34938538494997656,2,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
LETM2,ENSG00000165046,MONDO_0005180,0.2291355878968861,1,Parkinson disease,"[EFO_0000508, MONDO_0021095]","[OTAR_0000018, EFO_0000618]"
LETM2,ENSG00000165046,MONDO_0004975,0.2291355878968861,1,Alzheimer disease,"[MONDO_0001627, EFO_0005815]","[MONDO_0002025, EFO_0000618]"
LETM2,ENSG00000165046,MONDO_0005301,0.2291355878968861,1,multiple sclerosis,"[MONDO_0002562, EFO_1000870, EFO_0005774, EFO_0020092]","[EFO_0000540, EFO_0000618]"
LETMD1,ENSG00000050426,NA,NA,NA,NA,NA,NA
SFXN1,ENSG00000164466,NA,NA,NA,NA,NA,NA
SFXN2,ENSG00000156398,EFO_0006501,0.20642085352393635,1,carotid plaque build,[EFO_0005278],[EFO_0001444]
SFXN2,ENSG00000156398,EFO_0004833,0.28505473462735686,2,neutrophil count,"[EFO_0803548, EFO_0007987]",[EFO_0001444]
SFXN2,ENSG00000156398,EFO_0007988,0.2554525448078458,1,myeloid white cell count,[EFO_0004308],[EFO_0001444]
SFXN2,ENSG00000156398,EFO_0007788,0.2480140007261978,5,BMI-adjusted waist-hip ratio,[EFO_0004343],[EFO_0001444]
SFXN2,ENSG00000156398,EFO_0004318,0.20221833286869334,1,smoking behavior,[GO_0007610],[GO_0008150]
SFXN2,ENSG00000156398,EFO_0004528,0.21463506041462754,1,mean corpuscular hemoglobin concentration,"[EFO_0004509, EFO_0004306]",[EFO_0001444]
SFXN3,ENSG00000107819,NA,NA,NA,NA,NA,NA
SFXN4,ENSG00000183605,EFO_0000508,0.4061422326272234,14,genetic disorder,[OTAR_0000018],[OTAR_0000018]
SFXN4,ENSG00000183605,MONDO_0014261,0.7380903491796217,23,growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome,[MONDO_0000732],"[OTAR_0000018, OTAR_0000020]"
SFXN4,ENSG00000183605,MONDO_0013987,0.5320239928166728,16,combined oxidative phosphorylation defect type 15,[MONDO_0000732],"[OTAR_0000018, OTAR_0000020]"
SFXN4,ENSG00000183605,EFO_0005772,0.5299915497326311,5,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SFXN4,ENSG00000183605,GO_0007568,0.3634131220696444,2,aging,[GO_0032502],[GO_0008150]
SFXN5,ENSG00000144040,EFO_0005939,0.255056799644321,1,parental genotype effect measurement,[EFO_0007958],[EFO_0001444]
SFXN5,ENSG00000144040,EFO_0004784,0.20150363450602157,1,self reported educational attainment,[EFO_0011015],[EFO_0001444]
SFXN5,ENSG00000144040,EFO_0004337,0.20150363450602157,1,intelligence,[EFO_0003925],[GO_0008150]
SFXN5,ENSG00000144040,MONDO_0005090,0.20150363450602157,1,schizophrenia,[EFO_0005407],"[MONDO_0002025, EFO_0000618]"
SFXN5,ENSG00000144040,EFO_0005110,0.255056799644321,1,fatty acid measurement,[EFO_0004529],[EFO_0001444]
